Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
35988,"[('medium_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('dessert', 'isForMealType'), ('europe', 'isFromRegion'), ('salt_product', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36003,"[('low_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('chicken_egg', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36006,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('asia', 'isFromRegion'), ('onion', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36016,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('snack', 'isForMealType'), ('middle_east', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36019,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",5,0,0.0,2,0,0.0,5,0,0.0,0.0
36022,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('red_onion', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36034,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('snack', 'isForMealType'), ('asia', 'isFromRegion'), ('garlic_clove', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36041,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('onion', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36045,"[('low_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('oceania', 'isFromRegion'), ('olive_oil', 'contains')]",11,0,0.0,2,0,0.0,11,3,0.2727272727272727,0.0
36053,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('cinnamon', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36060,"[('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36079,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('oceania', 'isFromRegion'), ('red_onion', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36089,"[('medium_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('honey', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36095,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook')]",3,0,0.0,2,0,0.0,3,0,0.0,0.0
36106,"[('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('tomato', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36110,"[('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36111,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType')]",9,0,0.0,2,0,0.0,9,0,0.0,0.0
36120,"[('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('standard', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('onion', 'contains')]",4,0,0.0,2,0,0.0,4,0,0.0,0.0
36136,"[('medium_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36174,"[('medium_protein', 'HasProteinLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36180,"[('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('flour', 'contains')]",6,0,0.0,2,0,0.0,6,0,0.0,0.0
36181,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('oceania', 'isFromRegion')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36183,"[('high_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('milk', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36188,"[('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36191,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('global', 'isFromRegion'), ('olive_oil', 'contains')]",5,0,0.0,2,0,0.0,5,0,0.0,0.0
36192,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('olive_oil', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36194,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('onion', 'contains')]",37,1,0.02702702702702703,2,1,0.5,37,2,0.05405405405405406,0.05128205128205129
36221,"[('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36232,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36237,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('europe', 'isFromRegion'), ('butter', 'contains')]",7,0,0.0,2,0,0.0,7,0,0.0,0.0
36240,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('africa', 'isFromRegion'), ('pepper', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36248,"[('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegetarian', 'hasDietType'), ('global', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36252,"[('low_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36256,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36257,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('vegetarian', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36263,"[('high_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('paleo', 'hasDietType'), ('flour', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36278,"[('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('europe', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36282,"[('high_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('honey', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36283,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('sugar', 'contains')]",3,0,0.0,2,0,0.0,3,0,0.0,0.0
36288,"[('low_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('africa', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook'), ('sugar', 'contains')]",5,0,0.0,2,0,0.0,5,0,0.0,0.0
36291,"[('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('milk', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36297,"[('high_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('pepper', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36305,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('global', 'isFromRegion'), ('baking_powder', 'contains')]",3,0,0.0,2,0,0.0,3,0,0.0,0.0
36333,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('butter', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36353,"[('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('tomato', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36359,"[('low_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36364,"[('high_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36367,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook')]",6,0,0.0,2,0,0.0,6,0,0.0,0.0
36385,"[('medium_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('onion', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36395,"[('medium_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36400,"[('medium_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36417,"[('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36432,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",4,0,0.0,2,0,0.0,4,0,0.0,0.0
36451,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",5,0,0.0,2,0,0.0,5,0,0.0,0.0
36459,"[('low_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('oceania', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('butter', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36470,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36483,"[('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('onion', 'contains')]",4,0,0.0,2,0,0.0,4,0,0.0,0.0
36513,"[('medium_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType'), ('europe', 'isFromRegion')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36520,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36524,"[('high_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36545,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('flour', 'contains')]",3,0,0.0,2,0,0.0,3,0,0.0,0.0
36553,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType'), ('north_america', 'isFromRegion'), ('red_onion', 'contains')]",4,0,0.0,2,0,0.0,4,0,0.0,0.0
36588,"[('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('vegetarian', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('sugar', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36602,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('global', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook'), ('onion', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36627,"[('low_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('paleo', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36633,"[('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('vegetarian', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36640,"[('medium_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36658,"[('low_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('cinnamon', 'contains')]",5,1,0.2,2,1,0.5,5,1,0.2,0.28571428571428575
36661,"[('high_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36670,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('vegetarian', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36671,"[('high_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36674,"[('high_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('salt_product', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36677,"[('high_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType'), ('north_america', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",6,0,0.0,2,0,0.0,6,0,0.0,0.0
36687,"[('medium_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('sugar', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36688,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('dessert', 'isForMealType'), ('global', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('sugar', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36710,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36711,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36716,"[('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('africa', 'isFromRegion'), ('garlic_clove', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36733,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('garlic_clove', 'contains')]",5,0,0.0,2,0,0.0,5,0,0.0,0.0
36737,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('europe', 'isFromRegion'), ('salt_product', 'contains')]",2,0,0.0,2,0,0.0,2,0,0.0,0.0
36741,"[('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion'), ('tomato', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36757,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType'), ('pepper', 'contains')]",8,0,0.0,2,0,0.0,8,0,0.0,0.0
36766,"[('medium_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('asia', 'isFromRegion'), ('pepper', 'contains')]",1,0,0.0,2,0,0.0,1,0,0.0,0.0
36770,"[('medium_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('flour', 'contains')]",3,0,0.0,2,0,0.0,3,0,0.0,0.0
