Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
22143,"[('low_carb', 'HasCarbLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType')]",309,47,0.15210355987055016,84,47,0.5595238095238095,309,111,0.3592233009708738,0.23918575063613234
22144,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('chicken_egg', 'contains')]",564,21,0.037300177619893425,84,21,0.25,564,103,0.18262411347517732,0.06491499227202473
22146,"[('low_sodium', 'HasSodiumLevel'), ('less_than_4_hours', 'needTimeToCook'), ('sugar', 'contains')]",232,12,0.05172413793103448,84,12,0.14285714285714285,232,26,0.11206896551724138,0.0759493670886076
22147,"[('medium_protein', 'HasProteinLevel'), ('global', 'isFromRegion'), ('salt_product', 'contains')]",76,4,0.05263157894736842,84,4,0.047619047619047616,76,4,0.05263157894736842,0.05
22148,"[('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('less_than_15_mins', 'needTimeToCook')]",81,1,0.012345679012345678,84,1,0.011904761904761904,81,1,0.012345679012345678,0.01212121212121212
22149,"[('low_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('chicken_egg', 'contains')]",411,5,0.012165450121654502,84,5,0.05952380952380952,411,44,0.1070559610705596,0.020202020202020204
22150,"[('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('cinnamon', 'contains')]",27,0,0.0,84,0,0.0,27,0,0.0,0.0
22151,"[('medium_protein', 'HasProteinLevel'), ('middle_east', 'isFromRegion'), ('onion', 'contains')]",42,9,0.21428571428571427,84,9,0.10714285714285714,42,8,0.19047619047619047,0.14285714285714285
22152,"[('high_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook')]",11,0,0.0,84,0,0.0,11,0,0.0,0.0
22153,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('honey', 'contains')]",32,2,0.0625,84,2,0.023809523809523808,32,1,0.03125,0.034482758620689655
22154,"[('paleo', 'hasDietType'), ('africa', 'isFromRegion'), ('salt_product', 'contains')]",12,5,0.4166666666666667,84,5,0.05952380952380952,12,0,0.0,0.10416666666666666
22155,"[('low_cholesterol', 'HasCholesterolLevel'), ('oceania', 'isFromRegion'), ('baking_powder', 'contains')]",8,2,0.25,84,2,0.023809523809523808,8,0,0.0,0.04347826086956521
22157,"[('high_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType')]",52,0,0.0,84,0,0.0,52,0,0.0,0.0
22158,"[('high_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('milk', 'contains')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
22159,"[('medium_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion'), ('cinnamon', 'contains')]",24,4,0.16666666666666666,84,4,0.047619047619047616,24,2,0.08333333333333333,0.07407407407407407
22160,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('starter', 'isForMealType')]",40,2,0.05,84,2,0.023809523809523808,40,1,0.025,0.03225806451612903
22162,"[('breakfast', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",3,0,0.0,84,0,0.0,3,0,0.0,0.0
22163,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook')]",61,1,0.01639344262295082,84,1,0.011904761904761904,61,0,0.0,0.013793103448275862
22164,"[('low_fat', 'HasFatLevel'), ('africa', 'isFromRegion'), ('baking_powder', 'contains')]",6,3,0.5,84,3,0.03571428571428571,6,1,0.16666666666666666,0.06666666666666667
22165,"[('low_cholesterol', 'HasCholesterolLevel'), ('less_than_4_hours', 'needTimeToCook'), ('onion', 'contains')]",214,11,0.0514018691588785,84,11,0.13095238095238096,214,23,0.10747663551401869,0.07382550335570469
22166,"[('low_carb', 'HasCarbLevel'), ('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType')]",486,32,0.06584362139917696,84,32,0.38095238095238093,486,128,0.26337448559670784,0.11228070175438597
22167,"[('low_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType'), ('global', 'isFromRegion')]",104,9,0.08737864077669903,84,9,0.10714285714285714,104,11,0.10576923076923077,0.0962566844919786
22168,"[('medium_protein', 'HasProteinLevel'), ('dinner', 'isForMealType'), ('honey', 'contains')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
22169,"[('high_carb', 'HasCarbLevel'), ('dessert', 'isForMealType'), ('vegan', 'hasDietType')]",22,6,0.2727272727272727,84,6,0.07142857142857142,22,4,0.18181818181818182,0.11320754716981131
22170,"[('high_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion')]",74,2,0.02702702702702703,84,2,0.023809523809523808,74,2,0.02702702702702703,0.02531645569620253
22171,"[('high_carb', 'HasCarbLevel'), ('medium_calorie', 'HasCalorieLevel'), ('more_than_6_hours', 'needTimeToCook')]",43,5,0.11627906976744186,84,5,0.05952380952380952,43,1,0.023255813953488372,0.07874015748031496
22172,"[('high_carb', 'HasCarbLevel'), ('asia', 'isFromRegion'), ('pepper', 'contains')]",21,1,0.047619047619047616,84,1,0.011904761904761904,21,0,0.0,0.019047619047619046
22173,"[('medium_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel')]",91,0,0.0,84,0,0.0,91,0,0.0,0.0
22174,"[('high_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('cumin_seed', 'contains')]",37,2,0.05405405405405406,84,2,0.023809523809523808,37,1,0.02702702702702703,0.03305785123966942
22175,"[('medium_sodium', 'HasSodiumLevel'), ('global', 'isFromRegion'), ('sugar', 'contains')]",184,3,0.016304347826086956,84,3,0.03571428571428571,184,6,0.03260869565217391,0.022388059701492533
22176,"[('medium_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel')]",555,7,0.012612612612612612,84,7,0.08333333333333333,555,48,0.08648648648648649,0.021909233176838808
22177,"[('low_fat', 'HasFatLevel'), ('north_america', 'isFromRegion'), ('brown_sugar', 'contains')]",78,9,0.11538461538461539,84,9,0.10714285714285714,78,8,0.10256410256410256,0.11111111111111112
22178,"[('high_sodium', 'HasSodiumLevel'), ('africa', 'isFromRegion'), ('garlic_clove', 'contains')]",43,8,0.18604651162790697,84,8,0.09523809523809523,43,4,0.09302325581395349,0.12598425196850394
22179,"[('low_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('standard', 'hasDietType')]",21,1,0.047619047619047616,84,1,0.011904761904761904,21,0,0.0,0.019047619047619046
22180,"[('medium_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('drink', 'isForMealType')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
22181,"[('high_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('brown_sugar', 'contains')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
22182,"[('high_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('europe', 'isFromRegion')]",25,2,0.08,84,2,0.023809523809523808,25,1,0.04,0.03669724770642202
22183,"[('low_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('oceania', 'isFromRegion')]",55,6,0.10909090909090909,84,6,0.07142857142857142,55,3,0.05454545454545454,0.08633093525179855
22184,"[('high_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType')]",307,11,0.03594771241830065,84,11,0.13095238095238096,307,30,0.09771986970684039,0.056410256410256404
22185,"[('high_carb', 'HasCarbLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType')]",23,0,0.0,84,0,0.0,23,0,0.0,0.0
22186,"[('high_sugar', 'HasSugarLevel'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook')]",104,3,0.028846153846153848,84,3,0.03571428571428571,104,3,0.028846153846153848,0.03191489361702128
22187,"[('low_carb', 'HasCarbLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('honey', 'contains')]",49,1,0.020833333333333332,84,1,0.011904761904761904,49,0,0.0,0.015151515151515154
22188,"[('low_carb', 'HasCarbLevel'), ('snack', 'isForMealType'), ('chicken_egg', 'contains')]",123,19,0.15447154471544716,84,19,0.2261904761904762,123,25,0.2032520325203252,0.18357487922705312
22189,"[('medium_sugar', 'HasSugarLevel'), ('oceania', 'isFromRegion'), ('cinnamon', 'contains')]",9,3,0.3333333333333333,84,3,0.03571428571428571,9,1,0.1111111111111111,0.06451612903225806
22190,"[('low_sugar', 'HasSugarLevel'), ('africa', 'isFromRegion'), ('lemon_juice', 'contains')]",30,3,0.1,84,3,0.03571428571428571,30,2,0.06666666666666667,0.05263157894736841
22191,"[('low_fat', 'HasFatLevel'), ('standard', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook')]",103,3,0.02912621359223301,84,3,0.03571428571428571,103,3,0.02912621359223301,0.0320855614973262
22192,"[('high_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('drink', 'isForMealType')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
22193,"[('medium_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion'), ('red_onion', 'contains')]",25,3,0.12,84,3,0.03571428571428571,25,0,0.0,0.055045871559633024
22194,"[('high_carb', 'HasCarbLevel'), ('dinner', 'isForMealType'), ('red_onion', 'contains')]",8,0,0.0,84,0,0.0,8,0,0.0,0.0
22195,"[('low_carb', 'HasCarbLevel'), ('vegetarian', 'hasDietType'), ('cumin_seed', 'contains')]",48,10,0.20833333333333334,84,10,0.11904761904761904,48,6,0.125,0.15151515151515152
22196,"[('low_fat', 'HasFatLevel'), ('standard', 'hasDietType'), ('cinnamon', 'contains')]",67,6,0.08955223880597014,84,6,0.07142857142857142,67,5,0.07462686567164178,0.07947019867549668
22197,"[('lunch', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('milk', 'contains')]",5,5,1.0,84,5,0.05952380952380952,5,1,0.2,0.11235955056179775
22198,"[('high_carb', 'HasCarbLevel'), ('low_sodium', 'HasSodiumLevel'), ('salt_product', 'contains')]",16,1,0.0625,84,1,0.011904761904761904,16,0,0.0,0.02
22200,"[('low_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('butter', 'contains')]",114,2,0.017543859649122806,84,2,0.023809523809523808,114,2,0.017543859649122806,0.020202020202020204
22201,"[('snack', 'isForMealType'), ('oceania', 'isFromRegion'), ('flour', 'contains')]",29,20,0.6896551724137931,84,20,0.23809523809523808,29,10,0.3448275862068966,0.3539823008849557
22202,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('starter', 'isForMealType')]",38,0,0.0,84,0,0.0,38,0,0.0,0.0
22203,"[('low_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('oceania', 'isFromRegion')]",105,20,0.19047619047619047,84,20,0.23809523809523808,105,23,0.21904761904761905,0.21164021164021163
22204,"[('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook')]",58,1,0.017241379310344827,84,1,0.011904761904761904,58,1,0.017241379310344827,0.014084507042253521
22205,"[('low_protein', 'HasProteinLevel'), ('vegetarian', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook')]",126,14,0.1111111111111111,84,14,0.16666666666666666,126,20,0.15873015873015872,0.13333333333333333
22206,"[('high_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('pepper', 'contains')]",33,1,0.030303030303030304,84,1,0.011904761904761904,33,0,0.0,0.017094017094017092
22207,"[('low_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType')]",72,1,0.013888888888888888,84,1,0.011904761904761904,72,1,0.013888888888888888,0.01282051282051282
22208,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('more_than_6_hours', 'needTimeToCook')]",61,4,0.06557377049180328,84,4,0.047619047619047616,61,4,0.06557377049180328,0.05517241379310345
22209,"[('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion')]",162,16,0.09876543209876543,84,16,0.19047619047619047,162,20,0.12345679012345678,0.13008130081300812
22210,"[('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('middle_east', 'isFromRegion')]",73,1,0.0136986301369863,84,1,0.011904761904761904,73,1,0.0136986301369863,0.012738853503184714
22211,"[('lunch', 'isForMealType'), ('paleo', 'hasDietType'), ('flour', 'contains')]",7,0,0.0,84,0,0.0,7,0,0.0,0.0
22212,"[('medium_fat', 'HasFatLevel'), ('snack', 'isForMealType'), ('red_onion', 'contains')]",18,1,0.05555555555555555,84,1,0.011904761904761904,18,0,0.0,0.0196078431372549
22213,"[('vegetarian', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",60,6,0.1,84,6,0.07142857142857142,60,4,0.06666666666666667,0.08333333333333333
22214,"[('high_carb', 'HasCarbLevel'), ('asia', 'isFromRegion'), ('salt_product', 'contains')]",33,4,0.12121212121212122,84,4,0.047619047619047616,33,1,0.030303030303030304,0.06837606837606837
22215,"[('medium_fiber', 'HasFiberLevel'), ('lunch', 'isForMealType'), ('salt_product', 'contains')]",118,5,0.0423728813559322,84,5,0.05952380952380952,118,8,0.06779661016949153,0.04950495049504951
22216,"[('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('dinner', 'isForMealType')]",98,4,0.04081632653061224,84,4,0.047619047619047616,98,4,0.04081632653061224,0.04395604395604395
22217,"[('low_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType')]",41,0,0.0,84,0,0.0,41,0,0.0,0.0
22218,"[('high_protein', 'HasProteinLevel'), ('low_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook')]",230,0,0.0,84,0,0.0,230,1,0.004347826086956522,0.0
22219,"[('high_sodium', 'HasSodiumLevel'), ('more_than_6_hours', 'needTimeToCook'), ('olive_oil', 'contains')]",41,3,0.07317073170731707,84,3,0.03571428571428571,41,3,0.07317073170731707,0.048
22220,"[('medium_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('vegan', 'hasDietType')]",85,4,0.047058823529411764,84,4,0.047619047619047616,85,4,0.047058823529411764,0.047337278106508875
22221,"[('medium_fat', 'HasFatLevel'), ('oceania', 'isFromRegion'), ('cumin_seed', 'contains')]",8,0,0.0,84,0,0.0,8,0,0.0,0.0
22222,"[('high_fiber', 'HasFiberLevel'), ('standard', 'hasDietType'), ('asia', 'isFromRegion')]",15,1,0.06666666666666667,84,1,0.011904761904761904,15,0,0.0,0.0202020202020202
22223,"[('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('butter', 'contains')]",73,5,0.0684931506849315,84,5,0.05952380952380952,73,5,0.0684931506849315,0.06369426751592357
22224,"[('high_sugar', 'HasSugarLevel'), ('europe', 'isFromRegion'), ('milk', 'contains')]",52,3,0.057692307692307696,84,3,0.03571428571428571,52,3,0.057692307692307696,0.04411764705882353
22225,"[('high_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion'), ('garlic_clove', 'contains')]",8,0,0.0,84,0,0.0,8,0,0.0,0.0
22226,"[('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('africa', 'isFromRegion')]",15,2,0.13333333333333333,84,2,0.023809523809523808,15,1,0.06666666666666667,0.0404040404040404
22227,"[('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType')]",180,3,0.016666666666666666,84,3,0.03571428571428571,180,7,0.03888888888888889,0.022727272727272728
22228,"[('high_sodium', 'HasSodiumLevel'), ('less_than_4_hours', 'needTimeToCook'), ('chicken_egg', 'contains')]",60,2,0.03333333333333333,84,2,0.023809523809523808,60,2,0.03333333333333333,0.027777777777777776
22229,"[('low_sodium', 'HasSodiumLevel'), ('breakfast', 'isForMealType'), ('chicken_egg', 'contains')]",58,18,0.3103448275862069,84,18,0.21428571428571427,58,14,0.2413793103448276,0.2535211267605634
22231,"[('low_carb', 'HasCarbLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType')]",192,9,0.046875,84,9,0.10714285714285714,192,23,0.11979166666666667,0.06521739130434781
22232,"[('medium_protein', 'HasProteinLevel'), ('less_than_6_hours', 'needTimeToCook'), ('cinnamon', 'contains')]",9,0,0.0,84,0,0.0,9,0,0.0,0.0
22233,"[('high_protein', 'HasProteinLevel'), ('starter', 'isForMealType'), ('oceania', 'isFromRegion')]",22,10,0.45454545454545453,84,10,0.11904761904761904,22,1,0.045454545454545456,0.18867924528301885
22234,"[('low_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('asia', 'isFromRegion')]",131,3,0.022900763358778626,84,3,0.03571428571428571,131,6,0.04580152671755725,0.02790697674418605
22235,"[('medium_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",1,1,1.0,84,1,0.011904761904761904,1,0,0.0,0.023529411764705882
22236,"[('low_sugar', 'HasSugarLevel'), ('paleo', 'hasDietType'), ('asia', 'isFromRegion')]",30,4,0.13333333333333333,84,4,0.047619047619047616,30,1,0.03333333333333333,0.07017543859649122
22237,"[('high_carb', 'HasCarbLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion')]",24,3,0.125,84,3,0.03571428571428571,24,1,0.041666666666666664,0.05555555555555556
22238,"[('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('tomato', 'contains')]",97,4,0.041237113402061855,84,4,0.047619047619047616,97,5,0.05154639175257732,0.044198895027624314
22239,"[('high_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('dinner', 'isForMealType')]",188,3,0.015957446808510637,84,3,0.03571428571428571,188,5,0.026595744680851064,0.022058823529411766
22240,"[('drink', 'isForMealType'), ('vegetarian', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook')]",17,8,0.47058823529411764,84,8,0.09523809523809523,17,3,0.17647058823529413,0.1584158415841584
22242,"[('medium_carb', 'HasCarbLevel'), ('drink', 'isForMealType'), ('standard', 'hasDietType')]",19,9,0.47368421052631576,84,9,0.10714285714285714,19,4,0.21052631578947367,0.17475728155339806
22243,"[('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('flour', 'contains')]",24,0,0.0,84,0,0.0,24,0,0.0,0.0
22244,"[('high_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('europe', 'isFromRegion')]",14,1,0.07142857142857142,84,1,0.011904761904761904,14,1,0.07142857142857142,0.02040816326530612
22245,"[('high_carb', 'HasCarbLevel'), ('brunch', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook')]",15,1,0.06666666666666667,84,1,0.011904761904761904,15,0,0.0,0.0202020202020202
22246,"[('high_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook'), ('milk', 'contains')]",57,0,0.0,84,0,0.0,57,0,0.0,0.0
22247,"[('low_fat', 'HasFatLevel'), ('dinner', 'isForMealType'), ('middle_east', 'isFromRegion')]",9,0,0.0,84,0,0.0,9,0,0.0,0.0
22249,"[('europe', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('honey', 'contains')]",9,4,0.4444444444444444,84,4,0.047619047619047616,9,2,0.2222222222222222,0.08602150537634409
22250,"[('dinner', 'isForMealType'), ('vegetarian', 'hasDietType'), ('pepper', 'contains')]",83,13,0.1566265060240964,84,13,0.15476190476190477,83,13,0.1566265060240964,0.15568862275449102
22251,"[('dinner', 'isForMealType'), ('europe', 'isFromRegion'), ('sugar', 'contains')]",23,3,0.13043478260869565,84,3,0.03571428571428571,23,1,0.043478260869565216,0.05607476635514017
22252,"[('high_carb', 'HasCarbLevel'), ('high_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion')]",17,4,0.23529411764705882,84,4,0.047619047619047616,17,1,0.058823529411764705,0.0792079207920792
22253,"[('high_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook')]",52,1,0.019230769230769232,84,1,0.011904761904761904,52,0,0.0,0.014705882352941176
22254,"[('low_protein', 'HasProteinLevel'), ('africa', 'isFromRegion'), ('olive_oil', 'contains')]",39,4,0.10256410256410256,84,4,0.047619047619047616,39,2,0.05128205128205128,0.06504065040650406
22255,"[('high_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",11,0,0.0,84,0,0.0,11,0,0.0,0.0
22256,"[('low_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('cumin_seed', 'contains')]",25,8,0.32,84,8,0.09523809523809523,25,3,0.12,0.14678899082568808
22257,"[('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel')]",82,1,0.012195121951219513,84,1,0.011904761904761904,82,1,0.012195121951219513,0.012048192771084338
22258,"[('low_carb', 'HasCarbLevel'), ('dinner', 'isForMealType'), ('sugar', 'contains')]",129,11,0.08527131782945736,84,11,0.13095238095238096,129,13,0.10077519379844961,0.10328638497652581
22259,"[('medium_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('honey', 'contains')]",99,9,0.09090909090909091,84,9,0.10714285714285714,99,10,0.10101010101010101,0.09836065573770493
22260,"[('low_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('salt_product', 'contains')]",125,3,0.024,84,3,0.03571428571428571,125,6,0.048,0.028708133971291867
22261,"[('medium_protein', 'HasProteinLevel'), ('lunch', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook')]",25,1,0.04,84,1,0.011904761904761904,25,1,0.04,0.01834862385321101
22262,"[('low_carb', 'HasCarbLevel'), ('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",461,55,0.1193058568329718,84,55,0.6547619047619048,461,233,0.5054229934924078,0.20183486238532108
22263,"[('high_protein', 'HasProteinLevel'), ('europe', 'isFromRegion'), ('flour', 'contains')]",62,5,0.08064516129032258,84,5,0.05952380952380952,62,5,0.08064516129032258,0.0684931506849315
22264,"[('low_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType'), ('tomato', 'contains')]",56,9,0.16071428571428573,84,9,0.10714285714285714,56,8,0.14285714285714285,0.1285714285714286
22265,"[('medium_protein', 'HasProteinLevel'), ('dessert', 'isForMealType'), ('milk', 'contains')]",61,5,0.08196721311475409,84,5,0.05952380952380952,61,3,0.04918032786885246,0.06896551724137931
22266,"[('medium_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('snack', 'isForMealType')]",56,3,0.05357142857142857,84,3,0.03571428571428571,56,2,0.03571428571428571,0.04285714285714286
22267,"[('low_sodium', 'HasSodiumLevel'), ('dinner', 'isForMealType'), ('middle_east', 'isFromRegion')]",16,0,0.0,84,0,0.0,16,0,0.0,0.0
22268,"[('medium_sodium', 'HasSodiumLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('flour', 'contains')]",34,15,0.4411764705882353,84,15,0.17857142857142858,34,8,0.23529411764705882,0.2542372881355932
22269,"[('low_protein', 'HasProteinLevel'), ('paleo', 'hasDietType'), ('europe', 'isFromRegion')]",6,2,0.3333333333333333,84,2,0.023809523809523808,6,0,0.0,0.044444444444444446
22270,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",83,0,0.0,84,0,0.0,83,0,0.0,0.0
22271,"[('medium_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('cumin_seed', 'contains')]",3,0,0.0,84,0,0.0,3,0,0.0,0.0
22272,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType')]",121,9,0.075,84,9,0.10714285714285714,121,12,0.09917355371900827,0.08823529411764705
22273,"[('low_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('honey', 'contains')]",82,5,0.06097560975609756,84,5,0.05952380952380952,82,5,0.06097560975609756,0.060240963855421686
22274,"[('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook')]",151,5,0.033112582781456956,84,5,0.05952380952380952,151,10,0.06622516556291391,0.04255319148936171
22275,"[('dinner', 'isForMealType'), ('vegan', 'hasDietType'), ('cinnamon', 'contains')]",16,3,0.1875,84,3,0.03571428571428571,16,1,0.0625,0.06
22276,"[('low_carb', 'HasCarbLevel'), ('less_than_4_hours', 'needTimeToCook'), ('tomato', 'contains')]",172,13,0.0755813953488372,84,13,0.15476190476190477,172,21,0.12209302325581395,0.1015625
22277,"[('medium_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('brown_sugar', 'contains')]",17,2,0.11764705882352941,84,2,0.023809523809523808,17,0,0.0,0.0396039603960396
22278,"[('medium_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('milk', 'contains')]",51,0,0.0,84,0,0.0,51,0,0.0,0.0
22279,"[('low_carb', 'HasCarbLevel'), ('less_than_4_hours', 'needTimeToCook'), ('sugar', 'contains')]",288,8,0.027777777777777776,84,8,0.09523809523809523,288,38,0.13194444444444445,0.043010752688172046
22280,"[('low_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('milk', 'contains')]",104,2,0.019230769230769232,84,2,0.023809523809523808,104,3,0.028846153846153848,0.02127659574468085
22281,"[('low_sodium', 'HasSodiumLevel'), ('asia', 'isFromRegion'), ('chicken_egg', 'contains')]",42,5,0.11904761904761904,84,5,0.05952380952380952,42,3,0.07142857142857142,0.07936507936507937
22282,"[('high_sodium', 'HasSodiumLevel'), ('europe', 'isFromRegion'), ('butter', 'contains')]",64,11,0.171875,84,11,0.13095238095238096,64,8,0.125,0.14864864864864866
22283,"[('low_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook')]",109,3,0.027522935779816515,84,3,0.03571428571428571,109,3,0.027522935779816515,0.0310880829015544
22284,"[('medium_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion')]",52,24,0.46153846153846156,84,24,0.2857142857142857,52,18,0.34615384615384615,0.35294117647058826
22285,"[('high_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('africa', 'isFromRegion')]",10,5,0.5,84,5,0.05952380952380952,10,0,0.0,0.10638297872340424
22286,"[('medium_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType'), ('red_onion', 'contains')]",6,2,0.3333333333333333,84,2,0.023809523809523808,6,0,0.0,0.044444444444444446
22287,"[('low_fat', 'HasFatLevel'), ('vegan', 'hasDietType'), ('cinnamon', 'contains')]",162,24,0.14814814814814814,84,24,0.2857142857142857,162,46,0.2839506172839506,0.1951219512195122
